item_id	item_name	trade	comments					
5.47553E+11	Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶补水提拉紧致	0	0					
5.44887E+11	（现货）Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶7支装	0	1					
5.44287E+11	Balea beauty effect芭乐雅玻尿酸浓缩精华安瓶7支装	0	0					
5.43895E+11	现货Balea Beauty Effect芭乐雅玻尿酸提拉紧致保湿浓缩精华 蓝盒	0	1					
5.44726E+11	Balea Beauty Effect 芭乐雅玻尿酸 提拉紧致保湿浓缩精华安瓶	0	3					
5.48403E+11	德国Balea Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7支一盒	1	1					
5.46466E+11	德国芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶	0	3					
5.49003E+11	德国Balea芭乐雅Beauty Effect玻尿酸原液浓缩精华安瓶	0	0					
5.51262E+11	代购德国Balea芭乐雅Beauty Effect玻尿酸紧致提拉浓缩精华安瓶	0	0					
5.48305E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	0					
5.25846E+11	法国代购直邮/包税古戈氏Guigoz3段进口奶粉包邮900g婴儿成长罐装	9	32					
5.47448E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	0					
5.47885E+11	Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶 2x7支	0	4					
5.46643E+11	德国Balea Beauty Effect 芭乐雅玻尿酸浓缩精华安瓶7支 补水紧致	11	7					
45242486374	德国原装Balea Beauty Effect芭乐雅玻尿酸浓缩精华安瓶7支	6	0					
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品现货	81	183					
5.30551E+11	dm德国Balea芭乐雅玻尿酸浓缩精华7瓶x1ml提拉保湿BEAUTY EFFECT	0	0					
5.31116E+11	德国balea beauty Effect 透明质酸（玻尿酸）系列浓缩精华安瓶	0	0					
42502984443	Balea芭乐雅 Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7支	0	9					
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	142	227					
5.36378E+11	【芭乐雅 Balea Beauty Effect系列】浓缩精华玻尿酸	0	0					
5.24645E+11	芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7×1ml	0	0					
5.45556E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	1					
39590677630	德国直邮 Balea芭乐雅 Beauty Effect玻尿酸紧致提拉浓缩精华安瓶	0	2					
17853250807	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型包直邮	27	75					
5.27354E+11	法国直邮包邮包税Guigoz古戈氏2段近母乳奶粉800g古戈士正品现货	55	105					
5.49049E+11	【法国直邮】Guigoz古戈氏2段近母乳奶粉 6-12个月 800g 药店装	5	1					
41892648115	预定 6罐法国直邮Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	0	2					
20661639635	【4或6罐法国邮政直邮】正品代购法国古戈氏Guigoz 2段近母乳奶粉	15	29					
5.46805E+11	【法国直邮】法国古戈氏/Guigoz 2段近母乳奶粉/0-6个月/800g	2	1					
13393046124	法国直邮 包邮包税guigoz2段奶粉古戈氏近母乳富含铁锌6-12月特价	34	97					
5.21837E+11	Guigoz古戈氏Relais近母乳型2段奶粉800g法国直邮4罐包邮包税另算	-	-					
25876300043	法国代购直邮 nestle雀巢 古戈氏guigoz 2段近母乳奶粉 800g新版	0	0					
5.43896E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	15	4					
22145540294	法国6罐直邮/guigoz古戈氏2段/含铁锌/近母乳配方奶粉 800g	6	3					
5.26442E+11	法国代购 / Guigoz 古戈氏2段近母乳型奶粉800克 / 6罐包邮	0	3					
38747344761	【法国直邮】畅销百年Guigoz古戈氏2段近母乳奶粉6-12个月	10	3					
5.27015E+11	法国代购包税直邮 古戈氏GUIGOZ 2段近母乳婴儿奶粉 6到12月 800g	2	1					
5.33081E+11	国内现货 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	10					
5.30979E+11	法国直邮 古戈氏/guigoz 2段 近母乳奶粉 800g 6罐起拍	0	0					
5.44592E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	0	0					
15390832990	法国直邮 药房版 guigoz古戈氏 近母乳富铁锌奶粉2二段 6罐包直邮	0	0					
5.47575E+11	法国古戈氏GUIGOZ2段近母乳型婴儿奶粉6-12月800g四罐包税直邮	0	0					
43402363663	法国代购直邮古戈氏guigoz2/二段近母乳奶粉新版婴幼儿牛奶粉附票	0	0					
5.43799E+11	法国奶粉 Guigoz 古戈氏2段近母乳型奶粉 6-12个月 现货	0	0					
5.49947E+11	法国代购古戈氏guigoz 2段近母乳婴幼儿牛奶粉罐装4或6罐包税直邮	0	0					
21423571499	【法国代购 直邮】古戈氏Guigoz 2二段6-12个月近母乳型奶粉800g	0	1					
5.27759E+11	Guigoz古戈氏近母乳奶粉二段6-12个月800g 巴黎亲亲宝贝法国购	0	1					
5.22057E+11	法国小儿郎代购法国老字号古戈氏guigoz近母乳型奶粉2段800g	0	0					
5.22769E+11	代购包邮法国直邮古戈氏guigoz 2段近母乳型奶粉800g原装罐装正品	6	5					
5.464E+11	饼干麻麻法国代购guigoz古戈氏近母乳2段奶粉6-12个月 法国邮政直	0	0					
41894168264	KIMI法国购 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	4					
5.46762E+11	FUFU法国购 6罐直邮 包邮guigoz2段奶粉古戈氏近母乳富含铁锌	0	0					
5.37635E+11	Guigoz二段 古戈氏2段近母乳奶粉800g 法国直邮包税包邮/百年品牌	0	1					
5.41215E+11	法国雀巢guigoz古戈氏奶粉婴儿2段幼儿配方奶粉 近母乳版800克	0	1					
5.21739E+11	法国直邮古戈氏Guigoz 二段2段relais近母乳奶粉6罐包邮	0	0					
43823755851	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	0	0					
5.46743E+11	【巴黎淘正品法国代购】Guigoz古戈氏2段标准近母乳助消化奶粉	4	1					
10206959497	法国直邮/法国Guigoz古戈氏近母乳口味奶粉二段/6-12个月	0	0					
5.28057E+11	法国代购雀巢古戈氏/guigoz近母乳2段婴儿奶粉6-12个月/3罐包直邮	0	0					
5.39414E+11	法国代购Guigoz古戈氏2段近母乳配方6-12个月婴幼儿奶粉含omega3	0	5					
16313865637	法国太太直邮 奶粉Guigoz古戈氏二段 /6-12个月 Relais近母乳型	0	0					
36482126303	法国畅销百年贵族品牌Guigoz古戈氏近母乳配方2段奶粉专业代购	0	2					
25769424480	Guigoz古戈氏海外奶粉/富含铁锌近母乳型奶粉2段6-12月/直邮包邮	0	0					
5.37084E+11	饼干麻麻法国邮政直邮Guigoz古戈氏近母乳2段奶粉6-12月	0	4					
5.45419E+11	法国Guigoz古戈氏2段近母乳配方奶粉	0	0					
39913555633	法国直邮 畅销百年guigoz古戈氏二段奶粉 近母乳型富含铁锌6-12月	0	0					
5.4119E+11	法国代购直邮拼邮 古戈氏 guigoz  2段 近母乳型 婴幼儿 奶粉800g	0	0					
5.38336E+11	Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	0					
12889514617	代购直邮-法国Guigoz古戈氏2段近母乳奶粉混合喂养6-12月	0	2					
5.51135E+11	【法国代购】guigoz古戈氏近母乳富含铁锌奶粉2段6-12月包邮包税	0	0					
5.26996E+11	【四罐法国直邮】雀巢Guigoz古戈氏 二段6-12月近母乳型奶粉800g	0	0					
17584353719	【法国直邮】法国Guigoz/古戈氏 3段标准成长型奶粉/1-3岁/900g	150	526					
19275129495	法国代购Guigoz古戈氏3段标准成长配方型奶粉800G【6罐直邮】	1	2					
5.27227E+11	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方现货	103	330					
5.26933E+11	法国代购包税直邮 古戈氏GUIGOZ 3段标准奶粉婴儿奶粉 1-3岁 900g	6	5					
39500470291	法国代购直邮 Guigoz古戈氏标准成长型三段奶粉富含Omega3 /1-3岁	0	2					
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品现货	81	183					
12875201709	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上900g新版	6	10					
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	142	227					
5.20106E+11	法国邮政直邮 法国古戈氏Guigoz3段标准成长奶粉1-3岁800g含omega	3	1					
43874891609	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方新包装	0	2					
5.22118E+11	直邮法国代购 古戈氏Guigoz 3段奶粉标准型成长900g 四罐包邮三段	19	40					
5.4671E+11	【巴黎淘正品法国代购】Guigoz古戈氏3段标准配方奶粉	0	2					
5.33693E+11	法国古戈氏GUIGOZ3段奶粉标准型24-36个月6罐包直邮900g	0	1					
5.38533E+11	法国直邮 古戈氏/Guigoz 3段标准/婴儿奶粉800g 6罐发/包税另算	0	2					
5.47546E+11	法国直邮古戈氏GUIGOZ3段标准型奶粉婴儿奶粉1-3岁800g四罐包税	0	0					
5.45841E+11	法国代购/南特微微 guigoz古戈氏3段成长型标准奶粉 1-3岁800g	0	1					
40439506472	三皇冠法国Guigoz古戈氏三段1-3岁标准成长奶粉800G含omega3配方	0	0					
5.24122E+11	Guigoz古戈氏 3段10月+ Croissance标准成长奶粉/6罐法国直邮包邮	0	0					
5.26535E+11	法国直邮@古戈氏guigoz 800g/3段标准奶粉1岁到3岁/4罐一箱起	0	0					
5.2206E+11	现货上海-法国正品3罐-雀巢Guigoz古戈氏3段标准型omega3奶粉900g	0	0					
39126521416	法国奶粉代购直邮6罐包邮雀巢guigoz古戈氏标准3段1-3岁1KG新包装	0	0					
5.38442E+11	法国正品 古戈氏guigoz 3段1-3岁标准成长型婴儿奶粉含omega3配方	0	0					
5.37633E+11	Guigoz三段 古戈氏3段标准成长型奶粉800g 法国直邮包税/百年品牌	0	0					
5.2725E+11	法国邮政直邮 法国古戈氏Guigoz3段标准成长奶粉1-3岁1000g	0	0					
5.38574E+11	法国4罐直邮 Guigoz古戈氏3段标准型宝宝奶粉 900g	0	0					
5.4173E+11	法国海外代购 Guigoz古戈氏3段 1-3岁标准型婴幼儿奶粉800g	0	0					
5.44564E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉900克 / 6罐包邮	0	0					
5.48185E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	0					
5.20558E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	4					
19455868485	新款900g！法国代购古戈氏Guigoz宝宝婴儿标准配方3段奶粉	6	2					
5.34874E+11	古戈氏 [法国包直邮]Guigoz 标准型3段婴幼儿奶粉1-3岁/6罐	0	2					
20618760349	【法国代购】GUIGOZ古戈氏奶粉标准3段三段 包邮包税 900g	0	2					
5.45693E+11	代购法国古戈氏Guigoz标准型配方婴儿奶粉3段正品保证 900g	0	0					
5.46926E+11	法国代购3段1-2-3岁800g 古戈氏Guigoz 标准成长奶粉幼儿奶粉	-	-					
5.30329E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉1000克 / 5盒包邮	0	0					
5.27005E+11	国内现货/直邮法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长	6	3					
5.28075E+11	法国代购雀巢古戈氏guigoz婴儿奶粉标准型3段1岁以上/3罐包直邮税	0	1					
5.20946E+11	【法国直邮】法国百年品牌guigoz古戈氏3段标准型奶粉	0	0					
18758442078	海外奶粉代购/Guigoz古戈氏标准型成长奶粉3段/12+/直邮包邮	0	0					
5.46306E+11	法国直邮6罐起发 Guigoz古戈氏 3段标准奶粉800g 儿童成长牛奶粉	0	0					
5.26977E+11	6罐包邮)法国直邮畅销百年Guigoz古戈氏 标准型成长奶粉3段800g	0	0					
17933933987	法国GUIGOZ 3段古戈氏800G克标准型奶粉/1岁/雀巢/直邮	0	0					
5.44547E+11	【法国直邮】古戈氏Guigoz标准成长型奶粉 3段(1~3岁)800g罐原装	0	0					
5.34267E+11	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上930g特供	0	8					
5.43724E+11	代购法国六罐直邮 古戈氏 Guigoz 3段 婴幼儿 标准奶粉900g	0	0					
5.26934E+11	【四罐法国直邮】雀巢Guigoz古戈氏 三段1-3岁标准成长型奶粉800g	0	0					
17584353719	【法国直邮】法国Guigoz/古戈氏 3段标准成长型奶粉/1-3岁/900g	150	526					
19275129495	法国代购Guigoz古戈氏3段标准成长配方型奶粉800G【6罐直邮】	7	2					
5.27227E+11	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方现货	103	330					
5.26933E+11	法国代购包税直邮 古戈氏GUIGOZ 3段标准奶粉婴儿奶粉 1-3岁 900g	6	5					
39500470291	法国代购直邮 Guigoz古戈氏标准成长型三段奶粉富含Omega3 /1-3岁	0	2					
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品现货	81	183					
12875201709	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上900g新版	24	10					
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	142	227					
5.20106E+11	法国邮政直邮 法国古戈氏Guigoz3段标准成长奶粉1-3岁800g含omega	3	1					
43874891609	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方新包装	0	2					
5.22118E+11	直邮法国代购 古戈氏Guigoz 3段奶粉标准型成长900g 四罐包邮三段	13	40					
5.4671E+11	【巴黎淘正品法国代购】Guigoz古戈氏3段标准配方奶粉	0	2					
5.33693E+11	法国古戈氏GUIGOZ3段奶粉标准型24-36个月6罐包直邮900g	0	1					
5.38533E+11	法国直邮 古戈氏/Guigoz 3段标准/婴儿奶粉800g 6罐发/包税另算	0	2					
5.47546E+11	法国直邮古戈氏GUIGOZ3段标准型奶粉婴儿奶粉1-3岁800g四罐包税	0	0					
5.45841E+11	法国代购/南特微微 guigoz古戈氏3段成长型标准奶粉 1-3岁800g	0	1					
40439506472	三皇冠法国Guigoz古戈氏三段1-3岁标准成长奶粉800G含omega3配方	0	0					
5.24122E+11	Guigoz古戈氏 3段10月+ Croissance标准成长奶粉/6罐法国直邮包邮	0	0					
5.26535E+11	法国直邮@古戈氏guigoz 800g/3段标准奶粉1岁到3岁/4罐一箱起	0	0					
5.2206E+11	现货上海-法国正品3罐-雀巢Guigoz古戈氏3段标准型omega3奶粉900g	0	0					
39126521416	法国奶粉代购直邮6罐包邮雀巢guigoz古戈氏标准3段1-3岁1KG新包装	0	0					
5.38442E+11	法国正品 古戈氏guigoz 3段1-3岁标准成长型婴儿奶粉含omega3配方	0	0					
5.37633E+11	Guigoz三段 古戈氏3段标准成长型奶粉800g 法国直邮包税/百年品牌	0	0					
5.2725E+11	法国邮政直邮 法国古戈氏Guigoz3段标准成长奶粉1-3岁1000g	0	0					
5.38574E+11	法国4罐直邮 Guigoz古戈氏3段标准型宝宝奶粉 900g	0	0					
5.4173E+11	法国海外代购 Guigoz古戈氏3段 1-3岁标准型婴幼儿奶粉800g	0	0					
5.44564E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉900克 / 6罐包邮	0	0					
5.48185E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	0					
5.20558E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	4					
19455868485	新款900g！法国代购古戈氏Guigoz宝宝婴儿标准配方3段奶粉	6	2					
5.34874E+11	古戈氏 [法国包直邮]Guigoz 标准型3段婴幼儿奶粉1-3岁/6罐	0	2					
20618760349	【法国代购】GUIGOZ古戈氏奶粉标准3段三段 包邮包税 900g	0	2					
5.45693E+11	代购法国古戈氏Guigoz标准型配方婴儿奶粉3段正品保证 900g	0	0					
5.46926E+11	法国代购3段1-2-3岁800g 古戈氏Guigoz 标准成长奶粉幼儿奶粉	0	0					
5.30329E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉1000克 / 5盒包邮	0	0					
5.27005E+11	国内现货/直邮法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长	6	3					
5.28075E+11	法国代购雀巢古戈氏guigoz婴儿奶粉标准型3段1岁以上/3罐包直邮税	0	1					
5.20946E+11	【法国直邮】法国百年品牌guigoz古戈氏3段标准型奶粉	0	0					
18758442078	海外奶粉代购/Guigoz古戈氏标准型成长奶粉3段/12+/直邮包邮	0	0					
5.46306E+11	法国直邮6罐起发 Guigoz古戈氏 3段标准奶粉800g 儿童成长牛奶粉	0	0					
5.26977E+11	6罐包邮)法国直邮畅销百年Guigoz古戈氏 标准型成长奶粉3段800g	0	0					
17933933987	法国GUIGOZ 3段古戈氏800G克标准型奶粉/1岁/雀巢/直邮	0	0					
5.44547E+11	【法国直邮】古戈氏Guigoz标准成长型奶粉 3段(1~3岁)800g罐原装	0	0					
5.34267E+11	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上930g特供	0	8					
5.43724E+11	代购法国六罐直邮 古戈氏 Guigoz 3段 婴幼儿 标准奶粉900g	0	0					
5.26934E+11	【四罐法国直邮】雀巢Guigoz古戈氏 三段1-3岁标准成长型奶粉800g	0	0					
16471850043	德国直邮现货德国直邮原装进口Holle 4凯莉泓乐有机奶粉4段四段1+	17	59					
5.40258E+11	代购德国泓乐奶粉holle有机1段2段3段4段羊奶牛奶洪乐超市拍视频	21	84					
5.37128E+11	【保税区满2包邮】德国凯莉泓乐有机奶粉Holle 4段/四段 600g	50	34					
5.22785E+11	【德国直邮包税】 Holle 德国泓乐4段1岁以上 有机婴儿奶粉	0	20					
22366948894	德国代购 直邮 Holle 4 泓乐 有机婴儿奶粉 4段 12月 4盒包邮包税	15	16					
37364036657	现货 德国本土泓乐Holle4段有机奶粉 德国Holle 4 空运	36	52					
5.36462E+11	德国直邮HOLLE泓乐3 4段  10个月1岁以上有机牛奶粉 现货亏本清仓	2	38					
5.37585E+11	德国直邮 泓乐Holle有机奶粉 4段 12个月以上 4盒起直邮	10	3					
39019567309	德国代购 Holle泓乐pre段1段2段3段4段婴幼儿有机牛奶粉 宏乐鸿乐	114	177					
5.47125E+11	德国现货直邮进口特福芬pre段1段2段3段4段凯莉泓乐有机奶粉600g	0	1					
9620538778	德国直邮代购8盒发 德国泓乐Holle4段四段有机奶粉鸿乐凯莉holle4	60	193					
