item_id	item_name	trade	comments						
5.50067E+11	【法国直邮】伴宝乐/Babybio primea2段标准有机奶粉6-12月 900g	0	0						
5.2307E+11	法国代购直邮/法国原装伴宝乐babybio高端有机奶粉2段 标准型配方	0	0						
5.52392E+11	【4罐法国直邮】Babybio伴宝乐Optima 2段标准配方 绿色有机奶粉	0	0						
5.21732E+11	Babybio伴宝乐PRIMEA 2段标准型有机奶粉法国直邮4罐包邮包税另算	10	71						
5.44135E+11	【法国直邮】伴宝乐/Babybio primea2段标准有机奶粉6-12月/900g	6	14						
5.50213E+11	法国直邮原装伴宝乐BABYBIO2段PRIMEA标准配方婴幼儿牛奶粉900g	3	1						
5.4625E+11	法国直邮代购伴宝乐babybio2段二段标准成长型有机牛奶粉 包邮	0	0						
5.48174E+11	现货!法国代购Babybio PRIMEA伴宝乐有机奶粉标准型2段奶粉	0	1						
5.2721E+11	法国代购直邮 Babybio伴宝乐PRIMEA有机2段标准配方奶粉 900g6-12	0	1						
5.48715E+11	法国代购伴宝乐/BABYBIO 二段标准婴儿奶粉6-12月 900克	0	0						
5.5196E+11	{M豆法国}伴宝乐babybio有机2段成长标准型奶粉 900g*6桶一箱直邮	0	0						
5.47317E+11	法国Babybio伴宝乐2段标准型有机婴儿奶粉6-12个月4罐包税直邮	0	0						
5.38735E+11	法国代购 / babybio伴宝乐2段 标准型奶粉有机配方900克 6罐包邮	0	0						
5.49274E+11	法国BABYBIO伴宝乐2段标准型/900G克/有机绿色高端奶粉/直邮	0	0						
5.45641E+11	法国伴宝乐BabyBio 2段标准有机奶粉900克/6罐法国直邮/高端有机	0	1						
5.46766E+11	法国代购包税直邮 伴宝乐/BABYBIO 二段标准婴儿奶粉6-12月 900克	0	0						
5.3824E+11	babybio伴宝乐2段二段PRIEMA 6-12月标准配方型婴儿有机牛奶粉	0	1						
5.28301E+11	法国 Babybio伴宝乐 二段 标准型 高端有机奶粉 【法国直邮】	0	0						
5.46366E+11	法国代购Babybio伴宝乐绿色有机Primea2段标准有机奶粉6-12月推荐	0	0						
5.28252E+11	Babybio伴宝乐法国原产有机奶粉2段标准型900G含双歧 DHA	0	0						
5.20352E+11	法国直邮 babybio 伴宝乐 2段 标准型奶粉 有机配方900克	0	8						
5.48505E+11	树下德国代购Balea芭乐雅玻尿酸蓝藻水凝保湿补水精华乳液30ml	38	18						
5.22678E+11	法国代购Babybio/伴宝乐原装有机奶粉2段标准型 法国直邮	0	0						
5.47577E+11	6罐直邮法国代购Babybio伴宝乐PRIMEA有-机2段标准配方奶粉 900g	0	0						
5.44544E+11	【法国直邮】伴宝乐/Babybio primea2段标准有机奶粉6-12月/900g	0	0						
5.24651E+11	德国balea芭乐雅玻尿酸原液进口补水保湿紧致精华液安瓶7支	850	1059						
5.46016E+11	法国直邮babybio伴宝乐 2段（6-12月） 标准型奶粉 900克 6罐包邮	0	0						
5.34401E+11	代购 伴宝乐Babybio有机标准配方型2段 奶粉 900g	0	0						
41276225024	【法国6罐包邮】伴宝乐babybio标准2段高端有机婴儿奶粉 900g	0	0						
5.43799E+11	法国代购 Babybio 伴宝乐 有机标准2段奶粉 900g 6-12月	0	1						
5.46043E+11	法国直邮伴宝乐BABYBIO婴幼儿有机奶粉2段 标准版	0	0						
5.36942E+11	澳洲代购德国芭乐雅BALEA Beauty Effect 玻尿酸紧致浓缩精华安瓶	47	218						
37585337258	德国芭乐雅 Balea Beauty Effect透明质酸（玻尿酸）系列浓缩精华	15	0						
5.21144E+11	德国直邮丨芭乐雅Balea Beauty Effect透明质酸玻尿酸浓缩精华	4	12						
5.24874E+11	德国代购Balea芭乐雅Beauty Effect玻尿酸提拉紧致保湿浓缩精华	0	9						
39356988583	德国代购 Balea Beauty Effect透明质酸玻尿酸 浓缩精华7支装	10	4						
44569925037	德国直邮   Balea Beauty Effect 玻尿酸系列浓缩精华安瓶7支	5	0						
42252006346	德国直邮Balea Beauty Effect透明质酸玻尿酸系列浓缩精华安瓶7支	3	12						
5.35372E+11	德国Balea Beauty Effect芭乐雅 玻尿酸浓缩精华 7ml 紧致保湿	0	3						
5.29345E+11	【现货】芭乐雅 Balea Beauty Effect 透明质酸玻尿酸浓缩精华	0	1						
5.52234E+11	代购德国芭乐雅BALEA Beauty Effect玻尿酸紧致浓缩精华安瓶7瓶装	0	0						
5.20902E+11	德国Balea Beauty Effect透明质酸玻尿酸系列浓缩精华安瓶7支	0	0						
5.28448E+11	德国Balea芭乐雅 Beauty Effect玻尿酸提拉紧致保湿浓缩精华安瓶	0	0						
5.41335E+11	现货德国芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶	0	6						
5.27499E+11	德国代购 芭乐雅Balea Beauty Effect透明质酸玻尿酸浓缩精华	0	1						
5.48305E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	0						
5.47448E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	0						
5.48597E+11	澳洲直邮 芭乐雅BALEA Beauty Effect 玻尿酸紧致浓缩精华安瓶	0	0						
45039675017	德国Balea Beauty Effect玻尿酸紧致提拉浓缩精华安瓶7支*1ml	0	0						
5.49548E+11	Balea芭乐雅 Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7支	0	0						
5.44287E+11	Balea beauty effect芭乐雅玻尿酸浓缩精华安瓶7支装	0	0						
35186191016	德国Balea Beauty Effect芭乐雅代购/玻尿酸系列浓缩精华安瓶7支	0	0						
5.44887E+11	（现货）Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶7支装	0	1						
5.4937E+11	国内现货Balea芭乐雅 Beauty Effect 玻尿酸系列浓缩精华安瓶7支	540	0						
5.44726E+11	Balea Beauty Effect 芭乐雅玻尿酸 提拉紧致保湿浓缩精华安瓶	0	3						
5.24292E+11	德国 Balea芭乐雅 Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶	0	1						
5.47553E+11	Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶补水提拉紧致	0	0						
5.52567E+11	Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶7支	0	0						
5.48403E+11	德国Balea Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7支一盒	0	1						
5.47885E+11	Balea Beauty Effect芭乐雅玻尿酸系列浓缩精华安瓶 2x7支	0	4						
5.46466E+11	德国芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶	0	3						
5.49003E+11	德国Balea芭乐雅Beauty Effect玻尿酸原液浓缩精华安瓶	0	0						
5.46643E+11	德国Balea Beauty Effect 芭乐雅玻尿酸浓缩精华安瓶7支 补水紧致	6	9						
5.27227E+11	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方现货	70	314						
45242486374	德国原装Balea Beauty Effect芭乐雅玻尿酸浓缩精华安瓶7支	6	0						
5.51262E+11	代购德国Balea芭乐雅Beauty Effect玻尿酸紧致提拉浓缩精华安瓶	0	0						
5.30551E+11	dm德国Balea芭乐雅玻尿酸浓缩精华7瓶x1ml提拉保湿BEAUTY EFFECT	0	0						
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品宝宝	94	194						
5.45556E+11	香港代购德国芭乐雅BALEA Beauty Effect玻尿酸浓缩精华安瓶7*1ml	0	1						
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	125	232						
5.24645E+11	芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7×1ml	0	0						
5.44724E+11	【小跳家】德国Balea Beauty Effect芭乐雅玻尿酸浓缩精华安瓶	0	0						
5.43895E+11	现货Balea Beauty Effect芭乐雅玻尿酸提拉紧致保湿浓缩精华 蓝盒	0	1						
42502984443	Balea芭乐雅 Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7支	0	9						
5.49591E+11	澳洲代购德国芭乐雅BALEA Beauty Effect 玻尿酸紧致浓缩精华安瓶	1	1						
5.34931E+11	芭乐雅BALEA Beauty Effect 玻尿酸紧致提拉浓缩精华安瓶7×1ml	0	1						
5.36378E+11	【芭乐雅 Balea Beauty Effect系列】浓缩精华玻尿酸	0	0						
5.26346E+11	法国代购 包邮/包税 直邮古戈氏guigoz2段近母乳型婴幼儿奶粉800g	0	1						
5.27015E+11	法国代购包税直邮 古戈氏GUIGOZ 2段近母乳婴儿奶粉 6到12月 800g	0	2						
5.50817E+11	法国直邮 包邮包税guigoz2段奶粉古戈氏近母乳富含铁锌6-12月 6罐	0	0						
10206959497	法国直邮/法国Guigoz古戈氏近母乳口味奶粉二段/6-12个月 可包税	0	0						
5.28057E+11	法国代购雀巢古戈氏/guigoz近母乳2段婴儿奶粉6-12个月/3罐包直邮	0	0						
5.39414E+11	法国代购Guigoz古戈氏2段近母乳配方6-12个月婴幼儿奶粉含omega3	0	4						
5.33081E+11	国内现货 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	10						
5.30979E+11	法国直邮 古戈氏/guigoz 2段 近母乳奶粉 800g 6罐起拍	0	0						
5.44592E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	0	0						
20661639635	【4或6罐法国邮政直邮】正品代购法国古戈氏Guigoz 2段近母乳奶粉	7	30						
17853250807	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型包直邮	34	78						
15390832990	法国直邮 药房版 guigoz古戈氏 近母乳富铁锌奶粉2二段 6罐包直邮	0	0						
5.51506E+11	法国古戈氏/Guigoz 近母乳奶粉 二段  800g 六罐起售 包邮	0	0						
5.47575E+11	法国古戈氏GUIGOZ2段近母乳型婴儿奶粉6-12月800g四罐包税直邮	0	0						
43402363663	法国代购直邮古戈氏guigoz2/二段近母乳奶粉新版婴幼儿牛奶粉附票	0	0						
5.43799E+11	法国奶粉 Guigoz 古戈氏2段近母乳型奶粉 6-12个月 现货	0	0						
21423571499	【法国代购 直邮】古戈氏Guigoz 2二段6-12个月近母乳型奶粉800g	0	1						
5.27354E+11	法国直邮包邮包税Guigoz古戈氏2段近母乳奶粉800g古戈士正品宝宝	66	118						
5.49049E+11	【法国直邮】Guigoz古戈氏2段近母乳奶粉 6-12个月 800g 药店装	4	2						
5.22769E+11	代购包邮法国直邮古戈氏guigoz 2段近母乳型奶粉800g原装罐装正品	0	4						
41892648115	预定 6罐法国直邮Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	2	2						
5.464E+11	饼干麻麻法国代购guigoz古戈氏近母乳2段奶粉6-12个月 法国邮政直	0	0						
41894168264	KIMI法国购 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	6	4						
5.52209E+11	【法国直邮】法国古戈氏/Guigoz 2段 近母乳奶粉/6-12个月/800g	0	0						
5.46762E+11	FUFU法国购 6罐直邮 包邮guigoz2段奶粉古戈氏近母乳富含铁锌	0	0						
5.37635E+11	Guigoz二段 古戈氏2段近母乳奶粉800g 法国直邮包税包邮/百年品牌	0	0						
5.46805E+11	【法国直邮】法国古戈氏/Guigoz 2段近母乳奶粉/0-6个月/800g	0	2						
5.38336E+11	Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	0						
13393046124	法国直邮 包邮包税guigoz2段奶粉古戈氏近母乳富含铁锌6-12月	29	99						
5.41215E+11	法国雀巢guigoz古戈氏奶粉婴儿2段幼儿配方奶粉 近母乳版800克	0	1						
5.21837E+11	Guigoz古戈氏Relais近母乳型2段奶粉800g法国直邮4罐包邮包税另算	5	24						
25876300043	法国代购直邮 nestle雀巢 古戈氏guigoz 2段近母乳奶粉 800g新版	0	0						
5.43896E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	0	6						
38747344761	【法国直邮】畅销百年Guigoz古戈氏2段近母乳奶粉6-12个月	6	4						
36482126303	法国畅销百年贵族品牌Guigoz古戈氏近母乳配方2段奶粉专业代购	0	2						
5.27227E+11	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方现货	70	314						
43823755851	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	0	0						
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品宝宝	94	194						
5.44956E+11	法国奶粉 Guigoz 古戈氏2段近母乳型奶粉 6-12个月 现货	0	0						
16313865637	法国太太直邮 奶粉Guigoz古戈氏二段 /6-12个月 Relais近母乳型	0	0						
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	125	232						
5.46743E+11	【巴黎淘正品法国代购】Guigoz古戈氏2段标准近母乳助消化奶粉	0	1						
25769424480	Guigoz古戈氏海外奶粉/富含铁锌近母乳型奶粉2段6-12月/直邮包邮	0	0						
5.51135E+11	【法国代购】guigoz古戈氏近母乳富含铁锌奶粉2段6-12月包邮包税	0	0						
39913555633	法国直邮 畅销百年guigoz古戈氏二段奶粉 近母乳型富含铁锌6-12月	0	0						
5.26996E+11	【四罐法国直邮】雀巢Guigoz古戈氏 二段6-12月近母乳型奶粉800g	0	0						
5.4119E+11	法国代购直邮拼邮 古戈氏 guigoz  2段 近母乳型 婴幼儿 奶粉800g	0	0						
5.37084E+11	饼干麻麻法国邮政直邮Guigoz古戈氏近母乳2段奶粉6-12月	0	4						
5.26346E+11	法国代购 包邮/包税 直邮古戈氏guigoz2段近母乳型婴幼儿奶粉800g	0	1						
5.27015E+11	法国代购包税直邮 古戈氏GUIGOZ 2段近母乳婴儿奶粉 6到12月 800g	0	2						
5.50817E+11	法国直邮 包邮包税guigoz2段奶粉古戈氏近母乳富含铁锌6-12月 6罐	0	0						
10206959497	法国直邮/法国Guigoz古戈氏近母乳口味奶粉二段/6-12个月 可包税	0	0						
5.28057E+11	法国代购雀巢古戈氏/guigoz近母乳2段婴儿奶粉6-12个月/3罐包直邮	0	0						
5.39414E+11	法国代购Guigoz古戈氏2段近母乳配方6-12个月婴幼儿奶粉含omega3	0	4						
5.33081E+11	国内现货 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	10						
5.30979E+11	法国直邮 古戈氏/guigoz 2段 近母乳奶粉 800g 6罐起拍	0	0						
5.44592E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	0	0						
20661639635	【4或6罐法国邮政直邮】正品代购法国古戈氏Guigoz 2段近母乳奶粉	7	30						
17853250807	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型包直邮	34	78						
15390832990	法国直邮 药房版 guigoz古戈氏 近母乳富铁锌奶粉2二段 6罐包直邮	0	0						
5.51506E+11	法国古戈氏/Guigoz 近母乳奶粉 二段  800g 六罐起售 包邮	0	0						
5.47575E+11	法国古戈氏GUIGOZ2段近母乳型婴儿奶粉6-12月800g四罐包税直邮	0	0						
43402363663	法国代购直邮古戈氏guigoz2/二段近母乳奶粉新版婴幼儿牛奶粉附票	0	0						
5.43799E+11	法国奶粉 Guigoz 古戈氏2段近母乳型奶粉 6-12个月 现货	0	0						
21423571499	【法国代购 直邮】古戈氏Guigoz 2二段6-12个月近母乳型奶粉800g	0	1						
5.27354E+11	法国直邮包邮包税Guigoz古戈氏2段近母乳奶粉800g古戈士正品宝宝	66	118						
5.49049E+11	【法国直邮】Guigoz古戈氏2段近母乳奶粉 6-12个月 800g 药店装	4	2						
5.22769E+11	代购包邮法国直邮古戈氏guigoz 2段近母乳型奶粉800g原装罐装正品	0	4						
41892648115	预定 6罐法国直邮Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	2	2						
5.464E+11	饼干麻麻法国代购guigoz古戈氏近母乳2段奶粉6-12个月 法国邮政直	0	0						
41894168264	KIMI法国购 Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	6	4						
5.52209E+11	【法国直邮】法国古戈氏/Guigoz 2段 近母乳奶粉/6-12个月/800g	0	0						
5.46762E+11	FUFU法国购 6罐直邮 包邮guigoz2段奶粉古戈氏近母乳富含铁锌	0	0						
5.37635E+11	Guigoz二段 古戈氏2段近母乳奶粉800g 法国直邮包税包邮/百年品牌	0	0						
5.46805E+11	【法国直邮】法国古戈氏/Guigoz 2段近母乳奶粉/0-6个月/800g	0	2						
5.38336E+11	Guigoz古戈氏2段近母乳配方奶粉 800g 含OMEGA-3 铁锌	0	0						
13393046124	法国直邮 包邮包税guigoz2段奶粉古戈氏近母乳富含铁锌6-12月	29	99						
5.41215E+11	法国雀巢guigoz古戈氏奶粉婴儿2段幼儿配方奶粉 近母乳版800克	0	1						
5.21837E+11	Guigoz古戈氏Relais近母乳型2段奶粉800g法国直邮4罐包邮包税另算	5	24						
25876300043	法国代购直邮 nestle雀巢 古戈氏guigoz 2段近母乳奶粉 800g新版	0	0						
5.43896E+11	法国代购 Guigoz古戈氏 2段近母乳奶粉 6-12月 富含铁锌 800g	0	6						
38747344761	【法国直邮】畅销百年Guigoz古戈氏2段近母乳奶粉6-12个月	6	4						
36482126303	法国畅销百年贵族品牌Guigoz古戈氏近母乳配方2段奶粉专业代购	0	2						
43823755851	法国奶粉代购Guigoz 2 EvoliaRelais百年古戈氏2段近母乳型	0	0						
5.44956E+11	法国奶粉 Guigoz 古戈氏2段近母乳型奶粉 6-12个月 现货	0	0						
16313865637	法国太太直邮 奶粉Guigoz古戈氏二段 /6-12个月 Relais近母乳型	0	0						
5.46743E+11	【巴黎淘正品法国代购】Guigoz古戈氏2段标准近母乳助消化奶粉	0	1						
25769424480	Guigoz古戈氏海外奶粉/富含铁锌近母乳型奶粉2段6-12月/直邮包邮	0	0						
5.51135E+11	【法国代购】guigoz古戈氏近母乳富含铁锌奶粉2段6-12月包邮包税	0	0						
39913555633	法国直邮 畅销百年guigoz古戈氏二段奶粉 近母乳型富含铁锌6-12月	0	0						
5.26996E+11	【四罐法国直邮】雀巢Guigoz古戈氏 二段6-12月近母乳型奶粉800g	0	0						
5.4119E+11	法国代购直邮拼邮 古戈氏 guigoz  2段 近母乳型 婴幼儿 奶粉800g	0	0						
5.37084E+11	饼干麻麻法国邮政直邮Guigoz古戈氏近母乳2段奶粉6-12月	0	4						
5.22118E+11	直邮法国代购 古戈氏Guigoz 3段奶粉标准型成长900g 四罐包邮三段	1	40						
5.46926E+11	法国代购3段1-2-3岁800g 古戈氏Guigoz 标准成长奶粉幼儿奶粉	0	0						
5.30329E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉1000克 / 5盒包邮	0	0						
5.28075E+11	法国代购雀巢古戈氏guigoz婴儿奶粉标准型3段1岁以上/3罐包直邮税	0	1						
5.52154E+11	法国代购-6罐直邮 Guigoz古戈氏3段 标准配方奶粉 12-36个月	0	0						
5.20946E+11	【法国直邮】法国百年品牌guigoz古戈氏3段标准型奶粉	0	0						
5.33693E+11	法国古戈氏GUIGOZ3段奶粉标准型24-36个月6罐包直邮900g	0	1						
5.38533E+11	法国直邮 古戈氏/Guigoz 3段标准/婴儿奶粉800g 6罐发/包税另算	0	2						
5.47546E+11	法国直邮古戈氏GUIGOZ3段标准型奶粉婴儿奶粉1-3岁800g四罐包税	0	0						
5.45841E+11	法国代购/南特微微 guigoz古戈氏3段成长型标准奶粉 1-3岁800g	0	1						
40439506472	三皇冠法国Guigoz古戈氏三段1-3岁标准成长奶粉800G含omega3配方	0	0						
17584353719	【法国直邮】法国Guigoz/古戈氏 3段标准成长型奶粉/1-3岁/900g	112	505						
5.24122E+11	Guigoz古戈氏 3段10月+ Croissance标准成长奶粉/6罐法国直邮包邮	0	0						
5.51629E+11	guigoz古戈氏进口奶粉 标准型三段 800g 六罐装 包邮	0	0						
19275129495	法国代购Guigoz古戈氏3段标准成长配方型奶粉800G【6罐直邮】	0	2						
5.27227E+11	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方现货	70	314						
5.26535E+11	法国直邮@古戈氏guigoz 800g/3段标准奶粉1岁到3岁/4罐一箱起	0	0						
5.38442E+11	法国正品 古戈氏guigoz 3段1-3岁标准成长型婴儿奶粉含omega3配方	0	0						
5.26933E+11	法国代购包税直邮 古戈氏GUIGOZ 3段标准奶粉婴儿奶粉 1-3岁 900g	4	6						
39500470291	法国代购直邮 Guigoz古戈氏标准成长型三段奶粉富含Omega3 /1-3岁	6	2						
5.37633E+11	Guigoz三段 古戈氏3段标准成长型奶粉800g 法国直邮包税/百年品牌	0	0						
5.27287E+11	法国直邮包邮包税Guigoz古戈氏3段标准奶粉800g古戈士正品宝宝	94	194						
5.38574E+11	法国4罐直邮 Guigoz古戈氏3段标准型宝宝奶粉 900g	0	0						
37461136513	Guigoz古戈氏Croissance 3段标准奶粉900g法国直邮4罐/包税另算	125	232						
5.44564E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉900克 / 6罐包邮	0	0						
5.48185E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	0						
5.20106E+11	法国邮政直邮 法国古戈氏Guigoz3段标准成长奶粉1-3岁800g含omega	0	2						
5.20558E+11	法国代购 6桶直邮 Guigoz/古戈氏 3段婴幼儿标准奶粉 1-3岁 800g	0	4						
43874891609	法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长含omega3配方新包装	0	1						
19455868485	新款900g！法国代购古戈氏Guigoz宝宝婴儿标准配方3段奶粉	0	3						
5.48795E+11	法国代购 GUIGOZ 古戈氏3段标准成长型 900G 12个月+	0	0						
5.34874E+11	古戈氏 [法国包直邮]Guigoz 标准型3段婴幼儿奶粉1-3岁/6罐	0	2						
18758442078	海外奶粉代购/Guigoz古戈氏标准型成长奶粉3段/12+/直邮包邮	0	0						
5.4671E+11	【巴黎淘正品法国代购】Guigoz古戈氏3段标准配方奶粉	0	2						
5.27005E+11	国内现货/直邮法国奶粉guigoz 3段/古戈氏3段/1-3岁标准成长	6	3						
5.44547E+11	【法国直邮】古戈氏Guigoz标准成长型奶粉 3段(1~3岁)800g罐原装	0	0						
5.26977E+11	6罐包邮)法国直邮畅销百年Guigoz古戈氏 标准型成长奶粉3段800g	0	0						
12875201709	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上900g新版	0	9						
5.43724E+11	代购法国六罐直邮 古戈氏 Guigoz 3段 婴幼儿 标准奶粉900g	0	0						
5.46306E+11	法国直邮6罐起发 Guigoz古戈氏 3段标准奶粉800g 儿童成长牛奶粉	0	0						
5.26934E+11	【四罐法国直邮】雀巢Guigoz古戈氏 三段1-3岁标准成长型奶粉800g	0	0						
5.34267E+11	代购直邮-法国Guigoz古戈氏3段标准型奶粉1-2-3岁及以上930g特供	0	8						
5.45693E+11	代购法国古戈氏Guigoz标准型配方婴儿奶粉3段正品保证 900g	0	0						
17933933987	法国GUIGOZ 3段古戈氏800G克标准型奶粉/1岁/雀巢/直邮	0	0						
20618760349	【法国代购】GUIGOZ古戈氏奶粉标准3段三段 包邮包税 900g	0	1						
5.22118E+11	直邮法国代购 古戈氏Guigoz 3段奶粉标准型成长900g 四罐包邮三段	1	40						
5.46926E+11	法国代购3段1-2-3岁800g 古戈氏Guigoz 标准成长奶粉幼儿奶粉	0	0						
5.30329E+11	法国代购 / Guigoz 古戈氏3段标准型奶粉1000克 / 5盒包邮	0	0						
5.28075E+11	法国代购雀巢古戈氏guigoz婴儿奶粉标准型3段1岁以上/3罐包直邮税	0	1						
5.52154E+11	法国代购-6罐直邮 Guigoz古戈氏3段 标准配方奶粉 12-36个月	0	0						
5.20946E+11	【法国直邮】法国百年品牌guigoz古戈氏3段标准型奶粉	0	0						
5.33693E+11	法国古戈氏GUIGOZ3段奶粉标准型24-36个月6罐包直邮900g	0	1						
5.38533E+11	法国直邮 古戈氏/Guigoz 3段标准/婴儿奶粉800g 6罐发/包税另算	0	2						
5.47546E+11	法国直邮古戈氏GUIGOZ3段标准型奶粉婴儿奶粉1-3岁800g四罐包税	0	0						
5.45841E+11	法国代购/南特微微 guigoz古戈氏3段成长型标准奶粉 1-3岁800g	0	1						
40439506472	三皇冠法国Guigoz古戈氏三段1-3岁标准成长奶粉800G含omega3配方	0	0						
17584353719	【法国直邮】法国Guigoz/古戈氏 3段标准成长型奶粉/1-3岁/900g	112	505						
